date,Research,gasage_yr_bp,co2_ppmv,sig_mean_co2_ppmv
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",515650.7758,241.5,1.3
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",516420.9818,243,0.5
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",517154.9818,247.2,2.2
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",517876.0121,246.2,2.6
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",518600.4606,245.5,1.1
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",519329.1273,245.3,1.3
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",520073.3576,247.7,1.4
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",520821.8061,245.5,0.8
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",521574.4727,243.5,0.7
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",523801.8242,241.9,1.4
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",524570.8667,236.8,0.8
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",525337,235.8,1.2
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",526107,233.7,0.7
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",526895.8061,230.3,0.8
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",527698.6909,227.8,0.6
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",528516.6909,224.7,1.9
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",529403.4303,222.7,1
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",530290.5091,221.2,1.2
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",531201.3818,220.3,0.5
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",532078.7576,220.7,0.9
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",532592.5273,214.5,0.5
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",532987.5697,211.4,2.2
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",533554.3697,204.4,0.6
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",533932.2364,200,0.8
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",534668.1818,195.1,0.7
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",535043.5636,193.8,0.8
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",535695.0545,190.5,1.7
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",536178.4727,199.8,1.2
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",537334.4727,199.4,0.8
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",538440.7636,205,0.9
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",539513.8182,206.4,0.7
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",540583.8182,212.9,1.3
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",541653.8182,211.2,0.7
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",542740.2061,205,0.8
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",543844.8727,203.6,1.2
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",544885.9879,208.1,0.8
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",545864.9091,210.3,1.6
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",546830.1455,209.6,1.6
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",547806.6788,209.7,0.8
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",548770.7758,204.6,1.9
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",549720.1091,202.5,1.6
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",550230.7273,208.8,0.7
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",550582.5455,213.6,0.9
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",551381.0909,215.2,0.5
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",552111.0909,219.9,0.5
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",552681.5636,221.7,1.4
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",553020.9212,222.3,0.9
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",553245.9879,226.3,0.9
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",553619.3939,222.1,1.1
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",553808.6545,220.3,0.3
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",554479.6182,223.6,1.1
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",555158.3455,224.3,2.2
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",555842.3455,226.7,1.2
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",556407.0242,233.9,1.5
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",556923.2909,241,1.4
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",557198.6545,243,0.8
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",557385.0545,249.1,2.1
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",557657.1394,244,1.5
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",557838.2061,250.5,0.8
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",558154.5636,245.6,1.3
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",558306.0182,240.4,0.9
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",558777.6909,238.1,1.2
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",559316.0061,234.5,1
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",559636.7636,229.7,0.4
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",559872.6182,230.2,0.7
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",560436.6182,230.3,1.5
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",560965.6,228.3,0.9
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",561450.7394,231.6,1.2
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",561888.0727,231.9,1.2
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",562310.4909,234.6,1.5
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",562655.6,234.1,0.9
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",563134.8545,240.1,2.1
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",563535.7394,242.3,0.5
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",563927.897,245.7,1.8
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",564310.5636,245.8,0.5
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",564724.3576,247.6,1.5
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",565134.297,251.4,1.7
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",565538.9636,252.4,1.7
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",565895.6424,252.6,1
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",566245.303,251.4,0.7
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",566588.6364,253.7,0.8
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",566918.3515,254.3,1.6
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",567239.4909,253.9,0.7
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",567548.6545,254.5,1.6
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",567884.8909,253.2,0.9
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",568204.1394,253.9,1.2
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",568534.2364,252.8,1.1
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",568930.1455,253,0.6
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",569314.5939,250.2,0.4
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",569683.9273,251.3,1.3
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",570067.2485,250,1.3
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",570463.4606,251.3,1.3
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",570862.1273,251.8,1.2
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",571261.4424,251.8,1.3
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",571633.3576,249.6,0.5
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",571974.6909,251.6,1.7
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",572315.5,250.3009962,1.036714131
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",572669.8727,246.3095518,1.146308661
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",573053.5167,247.6569725,0.680377299
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",573475.75,249.1861814,1.083259495
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",573913.0167,248.7207804,0.390895777
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",574364.6545,251.7666008,1.777361317
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",574806,251.8615048,0.697965387
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",575233.9636,252.0800267,1.300869309
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",575654.5333,248.863922,0.97695472
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",576112.85,252.5436976,0.521554006
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",576599.1,252.8973536,1.060724612
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",577115.1,251.2965767,1.059293978
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",577653.85,251.3417253,1.130354419
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",578196.35,251.0792764,0.595627621
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",578742.35,249.056869,0.480739529
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",579280.55,252.9234049,1.065351285
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",579833.1167,251.4730231,1.803868638
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",580210.5045,244.1397833,1.67067166
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",580401.7833,243.8071398,0.868290267
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",580814.0045,236.1702196,0.301758794
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",581118.65,230.2553891,0.572421428
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",581546.5273,225.2070402,1.565155138
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",581928.3,219.4126581,0.811718311
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",582454.5273,215.4458665,1.070961899
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",582836.3,209.8834178,1.176993681
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",583574.2545,206.6812525,0.506869076
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",583958.8,210.6390178,0.638392343
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",586720.8424,223.9576328,0.867501257
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",587171.85,225.9929311,1.445760261
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",587888.6682,234.4009291,0.50199586
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",588279.35,238.7841159,0.975681088
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",588940.9045,246.346029,1.802943817
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",589425.35,250.2045646,0.4007109
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",590040.1455,248.1046424,0.559608663
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",590488.8,243.5553026,0.759903386
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",591019.4667,237.3775124,0.751498889
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",592383.4712,225.6788036,1.127497617
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",592785.5167,229.3866701,1.253274745
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",593561.2455,233.1632189,0.282480602
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",594046.7545,238.1475936,0.89358731
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",594863.8121,237.9772146,1.053569036
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",595436.4667,232.9179557,0.596237848
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",596221.5576,221.2172429,1.768260959
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",596791.1333,216.4410116,0.913162835
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",597803.6136,216.2730971,1.484257854
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",598329.75,219.0222803,1.002835911
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",599218.2182,225.9716627,1.136554693
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",599814.6318,229.3814805,1.393130498
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",601255.15,232.4547892,1.303806535
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",602600.75,237.8582812,0.791113292
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",603949.15,239.1401259,1.094385086
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",605303.15,244.5322516,0.701667
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",606625.9091,248.480185,1.678530665
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",607979.3,254.5783255,1.221281915
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",609247.3,259.2237979,1.816380536
393-611 kyr BP:,"Dome C (Siegenthaler et al., 2005)",610429.5,257.7448677,0.45752466
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",611551.0127,257.8151014,2.105904464
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",611600.6333,259.6847092,1.164494503
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",612761.9667,258.1379745,1.414586644
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",613942.8,256.1935786,0.392391834
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",615140.6,252.7479748,1.055853244
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",616299.1164,252.8982584,0.618880379
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",616356.6,252.7298005,0.935680411
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",617609.5682,252.6394449,1.061448202
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",618953.75,248.2889334,1.000936592
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",620283.75,245.8865879,0.286845792
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",621651.45,243.5306836,0.811340695
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",622950.7327,243.8854525,2.840729062
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",623054.95,239.1923088,0.832541544
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",624496.95,237.928507,1.024716807
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",625397.9242,235.0233065,0.346556449
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",626047.5,228.5122254,0.883023144
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",626969.4273,215.7096826,0.479665709
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",627830.1,205.7631073,0.93576823
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",629139.6182,199.5241646,0.768086967
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",629769.8527,205.2658218,0.86755908
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",629866.1,200.7773455,0.499371518
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",631526.3227,200.4570693,1.814263074
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",632356.9409,196.4991728,1.514601076
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",634077.5379,193.0978999,1.552675762
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",634881.1448,195.9498915,1.529545309
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",635009.0333,194.8593659,1.763146609
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",636521.5606,194.0025899,0.656973472
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",637714.3667,195.3315012,1.850606616
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",639418.2652,188.8477364,0.962509228
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",640372.25,190.1777336,0.49881129
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",642074.6045,191.384257,1.047623736
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",642856.65,191.5605718,1.125125661
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",644300.8273,195.3061298,1.253543533
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",645150.65,195.8204274,0.949604015
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",646376.947,189.885481,2.019538167
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",647254.85,191.848061,1.002135875
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",648612.4182,193.4765987,0.744526081
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",649191.1,196.1714941,0.438474466
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",650348.4636,189.2501799,1.217006115
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",650947.1,193.4431546,0.710364548
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",652104.2636,187.2748941,0.541965266
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",652708.95,186.7937683,0.968995075
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",653730.25,192.8691774,1.84588112
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",654438.65,194.8160293,0.984863591
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",655524.35,199.9959534,0.533737275
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",656132.65,200.3524245,0.745271044
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",657181.0909,192.9341212,0.649583404
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",657654.2061,189.2334088,1.782637246
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",657722,190.8769406,0.874542205
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",658764.1,184.0981364,0.287249996
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",659293.82,187.3800807,1.062453689
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",659411.9,185.6837858,0.414298806
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",660463.55,188.4342745,0.952114568
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",661118.32,193.9700305,0.98605397
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",661215.9,191.5917035,0.774888946
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",662282.1773,189.6905842,1.515328596
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",662796.6095,193.908217,2.118714047
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",662877.55,190.8610304,1.018899007
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",663937.5152,191.0224933,1.201342968
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",664320.4,192.5532136,1.303303128
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",664408.0909,187.7670323,0.832446869
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",665321.9394,180.1665971,1.11657377
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",665836.5212,180.5376818,1.116933775
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",666753.36,174.7686794,1.043998038
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",667409.8573,173.7136201,1.377480667
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",668415.2636,177.714661,0.682920794
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",668915.5376,180.6705433,0.707123818
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",669819.2988,187.655537,0.183503894
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",670296.3188,191.5141319,0.924357446
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",671070.7455,194.878373,0.968324596
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",671457.9261,196.8275423,0.694612383
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",672150.8827,194.7895604,0.581457617
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",672761.3824,197.1291522,0.99228859
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",673696.1061,201.1220986,1.002398511
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",674229.3779,204.6697456,0.73115933
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",675028.4,211.6914561,0.584018753
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",675406.5333,216.1224818,0.806412836
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",676530.7364,222.5748545,0.760094574
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",677152.3091,219.9623846,0.606822044
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",677600.7364,216.5907023,0.933700288
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",678328.1818,218.2097347,1.380134405
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",678741.6194,220.0862371,1.524574288
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",679455.3739,229.160458,0.805861507
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",679735.1745,232.7010242,0.897898698
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",680312.5848,233.6111136,0.550125003
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",680627.6079,233.1080061,1.163398056
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",681225.6733,225.8085582,1.211256717
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",681669.9267,227.8951603,1.319533797
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",682343.7121,221.3062639,0.886972084
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",682740.0858,219.1411842,0.951040256
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",683457.8635,220.2352187,1.679330775
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",683828.7524,222.6967128,0.60438732
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",684423.6818,225.6416021,1.649888471
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",684758.0591,224.3560777,1.294869769
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",685294.8436,221.8203547,0.770842071
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",685679.8655,220.6226141,0.696853957
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",686269.1091,220.6316642,1.385233529
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",686581.8109,222.6179258,1.045037512
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",687154.0442,222.7044405,1.053978756
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",687445.4973,222.965013,1.242740476
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",688000.3818,226.7289261,1.003748009
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",688300.1345,227.6504621,1.342338222
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",688809.8703,227.6358561,1.13644892
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",689157.8255,230.6687893,1.663294408
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",689693.2576,232.0747772,1.28967869
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",689951.4515,232.2674759,1.485577577
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",690474.6527,235.8000553,0.991575868
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",690736.3912,236.4535725,0.529233285
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",691221.8348,239.2879301,1.052614052
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",691467.6685,238.4159988,1.242795197
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",691967.9624,239.3787348,1.953162518
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",692318.3436,243.5623167,0.561571236
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",692832.4591,239.2983941,1.270285885
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",693077.0924,238.4733044,2.146507655
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",693574.043,243.6995487,2.100161078
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",693821.2929,237.756008,0.839063727
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",694280.3485,239.3406333,0.9852722
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",694536.8242,240.4566923,0.706995325
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",694949.1382,239.3111317,0.914930499
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",695259.2618,239.7965338,1.423691958
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",695732.3091,236.7987348,0.569032237
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",695981.88,238.7372303,1.464383091
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",696434.8897,238.0518499,1.519203154
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",696644.8345,238.132698,1.28357857
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",697090.2909,239.4354919,0.960257057
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",697342.4521,238.4199793,1.108060177
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",697746.6752,239.8847439,1.274905018
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",698039.0036,241.0299152,0.79229836
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",698505.5382,240.8990463,1.919850567
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",698753.2309,241.8320312,0.734126705
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",699215.7512,238.8636108,1.021891825
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",699439.0188,239.0095213,0.649762366
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",699864.7076,239.7264196,0.799409355
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",700103.6855,237.2061159,0.551206998
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",700485.0242,236.7173884,0.652488459
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",700814.8382,236.6070014,0.484802018
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",701268.5273,235.4215271,0.969681347
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",701524.5236,232.4560078,0.541314966
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",701993.1491,230.8847912,1.019243736
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",702200.9236,232.1621215,0.74989287
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",702734.2727,232.1824465,1.618122975
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",703009.9848,230.587829,0.255901067
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",703468.5218,233.3539062,1.256020261
